source,split,filename,image_path,true_style,was_manually_reviewed,review_decision,manual_label_names,manual_notes,label_formal,label_gothic,label_sporty,label_streetwear,label_count
split_style_train,train,jacket_gothic_jacket_045.png,..\dataset\split_style\train\gothic\jacket_gothic_jacket_045.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,jacket_gothic_jacket_046.png,..\dataset\split_style\train\gothic\jacket_gothic_jacket_046.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,jacket_gothic_jacket_047.png,..\dataset\split_style\train\gothic\jacket_gothic_jacket_047.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,jacket_gothic_jacket_048.png,..\dataset\split_style\train\gothic\jacket_gothic_jacket_048.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,jacket_gothic_jacket_050.png,..\dataset\split_style\train\gothic\jacket_gothic_jacket_050.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_001.png,..\dataset\split_style\train\gothic\pants_gothic_pants_001.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_003.png,..\dataset\split_style\train\gothic\pants_gothic_pants_003.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_004.png,..\dataset\split_style\train\gothic\pants_gothic_pants_004.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_006.png,..\dataset\split_style\train\gothic\pants_gothic_pants_006.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_010.png,..\dataset\split_style\train\gothic\pants_gothic_pants_010.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_012.png,..\dataset\split_style\train\gothic\pants_gothic_pants_012.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_015.png,..\dataset\split_style\train\gothic\pants_gothic_pants_015.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_016.png,..\dataset\split_style\train\gothic\pants_gothic_pants_016.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_017.png,..\dataset\split_style\train\gothic\pants_gothic_pants_017.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_018.png,..\dataset\split_style\train\gothic\pants_gothic_pants_018.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_019.png,..\dataset\split_style\train\gothic\pants_gothic_pants_019.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_020.png,..\dataset\split_style\train\gothic\pants_gothic_pants_020.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_021.png,..\dataset\split_style\train\gothic\pants_gothic_pants_021.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_023.png,..\dataset\split_style\train\gothic\pants_gothic_pants_023.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_024.png,..\dataset\split_style\train\gothic\pants_gothic_pants_024.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_025.png,..\dataset\split_style\train\gothic\pants_gothic_pants_025.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_026.png,..\dataset\split_style\train\gothic\pants_gothic_pants_026.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_027.png,..\dataset\split_style\train\gothic\pants_gothic_pants_027.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_028.png,..\dataset\split_style\train\gothic\pants_gothic_pants_028.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_029.png,..\dataset\split_style\train\gothic\pants_gothic_pants_029.png,gothic,True,add_second_label,gothic + streetwear,"Clearly gothic because of the lacing/leather look, but could also fit dark streetwear outfits.",0,1,0,1,2
split_style_train,train,pants_gothic_pants_031.png,..\dataset\split_style\train\gothic\pants_gothic_pants_031.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_032.png,..\dataset\split_style\train\gothic\pants_gothic_pants_032.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_033.png,..\dataset\split_style\train\gothic\pants_gothic_pants_033.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_034.png,..\dataset\split_style\train\gothic\pants_gothic_pants_034.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_036.png,..\dataset\split_style\train\gothic\pants_gothic_pants_036.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_038.png,..\dataset\split_style\train\gothic\pants_gothic_pants_038.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_039.png,..\dataset\split_style\train\gothic\pants_gothic_pants_039.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_040.png,..\dataset\split_style\train\gothic\pants_gothic_pants_040.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_042.png,..\dataset\split_style\train\gothic\pants_gothic_pants_042.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_043.png,..\dataset\split_style\train\gothic\pants_gothic_pants_043.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_044.png,..\dataset\split_style\train\gothic\pants_gothic_pants_044.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_045.png,..\dataset\split_style\train\gothic\pants_gothic_pants_045.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_047.png,..\dataset\split_style\train\gothic\pants_gothic_pants_047.png,gothic,True,keep_single_label,gothic,The black/white striped pants feel more gothic/alternative than streetwear.,0,1,0,0,1
split_style_train,train,pants_gothic_pants_048.png,..\dataset\split_style\train\gothic\pants_gothic_pants_048.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_049.png,..\dataset\split_style\train\gothic\pants_gothic_pants_049.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,pants_gothic_pants_050.png,..\dataset\split_style\train\gothic\pants_gothic_pants_050.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_001.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_001.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_002.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_002.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_007.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_007.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_008.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_008.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_010.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_010.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_012.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_012.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_014.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_014.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_015.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_015.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_017.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_017.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_018.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_018.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_019.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_019.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_021.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_021.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_023.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_023.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_024.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_024.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_026.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_026.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_027.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_027.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_028.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_028.png,gothic,True,keep_single_label,gothic,These are very clearly gothic/punk boots. Streetwear does not feel necessary here.,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_029.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_029.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_030.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_030.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_031.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_031.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_034.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_034.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_035.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_035.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_036.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_036.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_037.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_037.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_038.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_038.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_040.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_040.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_041.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_041.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_043.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_043.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_044.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_044.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_045.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_045.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_046.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_046.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_049.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_049.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,shoes_gothic_shoes_050.png,..\dataset\split_style\train\gothic\shoes_gothic_shoes_050.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_002.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_002.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_003.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_003.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_004.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_004.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_005.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_005.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_007.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_007.png,gothic,True,keep_single_label,gothic,"Graphic black tee, but not sporty. I would keep the original gothic label.",0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_008.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_008.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_009.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_009.png,gothic,True,add_second_label,gothic + streetwear,"Gothic graphic tee, but also works as streetwear because it is a black graphic t-shirt.",0,1,0,1,2
split_style_train,train,tshirt_gothic_tshirt_010.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_010.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_011.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_011.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_013.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_013.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_014.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_014.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_015.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_015.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_016.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_016.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_018.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_018.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_019.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_019.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_020.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_020.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_024.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_024.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_025.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_025.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_028.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_028.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_030.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_030.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_031.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_031.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_032.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_032.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_034.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_034.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_035.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_035.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_036.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_036.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_038.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_038.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_039.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_039.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_040.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_040.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_041.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_041.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_042.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_042.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_043.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_043.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_045.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_045.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_047.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_047.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,tshirt_gothic_tshirt_048.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_048.png,gothic,False,not_reviewed,,,0,1,0,0,1
split_style_train,train,jacket_sporty_jacket_002.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_002.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_004.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_004.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_005.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_005.png,sporty,True,add_second_label,sporty + streetwear,"Hoodie is sporty/casual, but also very usable in streetwear outfit",0,0,1,1,2
split_style_train,train,jacket_sporty_jacket_006.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_006.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_008.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_008.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_009.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_009.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_013.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_013.png,sporty,True,add_second_label,sporty + streetwear,"Sporty windbreaker, but it can also fit streetwear styling.",0,0,1,1,2
split_style_train,train,jacket_sporty_jacket_015.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_015.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_016.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_016.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_017.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_017.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_018.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_018.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_019.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_019.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_021.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_021.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_022.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_022.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_023.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_023.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_025.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_025.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_026.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_026.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_030.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_030.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_031.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_031.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_032.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_032.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_035.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_035.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_036.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_036.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_037.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_037.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_043.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_043.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_044.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_044.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_045.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_045.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_047.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_047.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_048.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_048.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_049.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_049.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,jacket_sporty_jacket_050.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_050.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_001.png,..\dataset\split_style\train\sporty\pants_sporty_pants_001.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_002.png,..\dataset\split_style\train\sporty\pants_sporty_pants_002.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_003.png,..\dataset\split_style\train\sporty\pants_sporty_pants_003.png,sporty,True,add_second_label,sporty + streetwear,Loose casual pants with side stripe can work in both sporty and streetwear outfits.,0,0,1,1,2
split_style_train,train,pants_sporty_pants_005.png,..\dataset\split_style\train\sporty\pants_sporty_pants_005.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_006.png,..\dataset\split_style\train\sporty\pants_sporty_pants_006.png,sporty,True,keep_single_label,sporty,Simple lounge/sport pants. They do not strongly show streetwear or formal styling.,0,0,1,0,1
split_style_train,train,pants_sporty_pants_007.png,..\dataset\split_style\train\sporty\pants_sporty_pants_007.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_008.png,..\dataset\split_style\train\sporty\pants_sporty_pants_008.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_009.png,..\dataset\split_style\train\sporty\pants_sporty_pants_009.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_010.png,..\dataset\split_style\train\sporty\pants_sporty_pants_010.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_012.png,..\dataset\split_style\train\sporty\pants_sporty_pants_012.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_013.png,..\dataset\split_style\train\sporty\pants_sporty_pants_013.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_016.png,..\dataset\split_style\train\sporty\pants_sporty_pants_016.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_017.png,..\dataset\split_style\train\sporty\pants_sporty_pants_017.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_020.png,..\dataset\split_style\train\sporty\pants_sporty_pants_020.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_022.png,..\dataset\split_style\train\sporty\pants_sporty_pants_022.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_023.png,..\dataset\split_style\train\sporty\pants_sporty_pants_023.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_024.png,..\dataset\split_style\train\sporty\pants_sporty_pants_024.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_025.png,..\dataset\split_style\train\sporty\pants_sporty_pants_025.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_026.png,..\dataset\split_style\train\sporty\pants_sporty_pants_026.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_027.png,..\dataset\split_style\train\sporty\pants_sporty_pants_027.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_028.png,..\dataset\split_style\train\sporty\pants_sporty_pants_028.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_030.png,..\dataset\split_style\train\sporty\pants_sporty_pants_030.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_031.png,..\dataset\split_style\train\sporty\pants_sporty_pants_031.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_032.png,..\dataset\split_style\train\sporty\pants_sporty_pants_032.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_033.png,..\dataset\split_style\train\sporty\pants_sporty_pants_033.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_034.png,..\dataset\split_style\train\sporty\pants_sporty_pants_034.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_035.png,..\dataset\split_style\train\sporty\pants_sporty_pants_035.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_037.png,..\dataset\split_style\train\sporty\pants_sporty_pants_037.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_038.png,..\dataset\split_style\train\sporty\pants_sporty_pants_038.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_039.png,..\dataset\split_style\train\sporty\pants_sporty_pants_039.png,sporty,False,not_reviewed,,,0,0,1,0,1
split_style_train,train,pants_sporty_pants_040.png,..\dataset\split_style\train\sporty\pants_sporty_pants_040.png,sporty,False,not_reviewed,,,0,0,1,0,1
