review_priority,review_pair,source,split,filename,image_path,true_style,predicted_style,second_style,suggested_second_label,top_confidence,second_confidence,confidence_margin,loss,wrong_prediction,high_loss,low_margin,low_confidence,manual_formal,manual_gothic,manual_sporty,manual_streetwear,review_decision,manual_notes
C_low,formal + streetwear,split_style_train,train,pants_formal_pants_002.png,..\dataset\split_style\train\formal\pants_formal_pants_002.png,formal,formal,streetwear,streetwear,0.538385153,0.339122534,0.199262619,0.619181097,FALSE,FALSE,TRUE,TRUE,1,0,0,0,keep_single_label,Tailored trousers. Clearly formal.
C_low,formal + streetwear,style_extra,style_extra,streetwear_shoes_extra_007.png,..\dataset\style_extra\streetwear\shoes\streetwear_shoes_extra_007.png,streetwear,streetwear,formal,formal,0.470462412,0.267969787,0.202492625,0.754039228,FALSE,FALSE,FALSE,TRUE,0,0,0,1,keep_single_label,Jordan-style sneaker in streetwear context. Not formal.
C_low,formal + streetwear,split_style_train,train,shoes_streetwear_shoes_031.png,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_031.png,streetwear,streetwear,formal,formal,0.482483298,0.26777935,0.214703947,0.728808999,FALSE,FALSE,FALSE,TRUE,0,0,0,1,keep_single_label,"Adidas lifestyle sneaker. Streetwear/casual, not formal."
C_low,formal + streetwear,split_style_train,train,jacket_streetwear_jacket_022.png,..\dataset\split_style\train\streetwear\jacket_streetwear_jacket_022.png,streetwear,streetwear,formal,formal,0.499798805,0.252290159,0.247508645,0.693549693,FALSE,FALSE,FALSE,TRUE,1,0,0,1,add_second_label,"Clean structured jacket. Streetwear, but also has a minimal smart-casual/formal feel."
C_low,formal + streetwear,split_style_train,train,jacket_streetwear_jacket_011.png,..\dataset\split_style\train\streetwear\jacket_streetwear_jacket_011.png,streetwear,streetwear,formal,formal,0.50583601,0.245897949,0.259938061,0.681542814,FALSE,FALSE,FALSE,TRUE,0,0,0,1,keep_single_label,Black workwear-style jacket. More streetwear than formal.
C_low,formal + streetwear,style_extra,style_extra,streetwear_shoes_extra_008.png,..\dataset\style_extra\streetwear\shoes\streetwear_shoes_extra_008.png,streetwear,streetwear,formal,formal,0.522436798,0.264984488,0.257452309,0.649251223,FALSE,FALSE,FALSE,TRUE,0,0,0,1,keep_single_label,"Jordan-style lifestyle sneaker. Streetwear, not formal."
C_low,formal + streetwear,style_extra,style_extra,streetwear_jacket_extra_006.png,..\dataset\style_extra\streetwear\jacket\streetwear_jacket_extra_006.png,streetwear,streetwear,formal,formal,0.524501264,0.321810991,0.202690274,0.645307422,FALSE,FALSE,FALSE,TRUE,1,0,0,1,add_second_label,"Oversized leather/bomber jacket is streetwear, but the coat-like structure gives it a slightly smart/fashion-formal direction."
C_low,formal + streetwear,split_style_train,train,jacket_streetwear_jacket_046.png,..\dataset\split_style\train\streetwear\jacket_streetwear_jacket_046.png,streetwear,streetwear,formal,formal,0.533268332,0.316613138,0.216655195,0.628730595,FALSE,FALSE,FALSE,TRUE,1,0,0,1,add_second_label,"Clean white structured jacket. It is streetwear, but the minimal clean look can also fit smart/formal styling."
C_low,formal + streetwear,split_style_train,train,tshirt_streetwear_tshirt_028.png,..\dataset\split_style\train\streetwear\tshirt_streetwear_tshirt_028.png,streetwear,streetwear,formal,formal,0.533293605,0.310542136,0.222751468,0.62868315,FALSE,FALSE,FALSE,TRUE,0,0,0,1,keep_single_label,"Oversized graphic tee. Streetwear/casual, not formal."
C_low,formal + streetwear,split_style_train,train,shoes_streetwear_shoes_011.png,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_011.png,streetwear,streetwear,formal,formal,0.534819186,0.327559233,0.207259953,0.625826538,FALSE,FALSE,FALSE,TRUE,0,0,0,1,keep_single_label,"Jordan-style lifestyle sneaker. Streetwear, not formal."
C_low,formal + streetwear,split_style_train,train,jacket_streetwear_jacket_048.png,..\dataset\split_style\train\streetwear\jacket_streetwear_jacket_048.png,streetwear,streetwear,formal,formal,0.537076056,0.289494932,0.247581124,0.621615589,FALSE,FALSE,FALSE,TRUE,0,0,0,1,keep_single_label,Black denim jacket. More streetwear/casual than formal.
C_low,formal + streetwear,style_extra,style_extra,streetwear_shoes_extra_015.png,..\dataset\style_extra\streetwear\shoes\streetwear_shoes_extra_015.png,streetwear,streetwear,formal,formal,0.551805079,0.347800106,0.204004973,0.594560444,FALSE,FALSE,FALSE,TRUE,0,0,0,1,keep_single_label,"Pink Converse-style shoe. Clearly streetwear/casual, not formal."
C_low,formal + streetwear,split_style_train,train,shoes_streetwear_shoes_002.png,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_002.png,streetwear,streetwear,formal,formal,0.558379173,0.270765543,0.28761363,0.582717001,FALSE,FALSE,FALSE,TRUE,0,0,0,1,keep_single_label,"Vans checkerboard shoe. Clearly streetwear/casual, not formal."
C_low,formal + streetwear,split_style_train,train,tshirt_formal_tshirt_029.png,..\dataset\split_style\train\formal\tshirt_formal_tshirt_029.png,formal,formal,streetwear,streetwear,0.559834659,0.354573905,0.205260754,0.580113828,FALSE,FALSE,FALSE,TRUE,1,0,0,1,add_second_label,"Polo/preppy shirt, but strong logo/graphic branding can also work in streetwear."
C_low,formal + streetwear,split_style_train,train,tshirt_streetwear_tshirt_015.png,..\dataset\split_style\train\streetwear\tshirt_streetwear_tshirt_015.png,streetwear,streetwear,formal,formal,0.562769294,0.272947788,0.289821506,0.574885488,FALSE,FALSE,FALSE,TRUE,0,0,0,1,keep_single_label,Oversized black graphic tee. Streetwear only.
C_low,formal + streetwear,split_style_train,train,tshirt_streetwear_tshirt_025.png,..\dataset\split_style\train\streetwear\tshirt_streetwear_tshirt_025.png,streetwear,streetwear,formal,formal,0.569787681,0.292643309,0.277144372,0.562491477,FALSE,FALSE,FALSE,TRUE,0,0,0,1,keep_single_label,"Graphic/racing-style tee. Streetwear/casual, not formal."
C_low,formal + streetwear,split_style_train,train,jacket_streetwear_jacket_025.png,..\dataset\split_style\train\streetwear\jacket_streetwear_jacket_025.png,streetwear,streetwear,formal,formal,0.580418527,0.267837882,0.312580645,0.544005811,FALSE,FALSE,FALSE,TRUE,0,0,0,1,keep_single_label,Patterned fleece/jacket. More casual streetwear than formal.
C_low,formal + streetwear,split_style_train,train,shoes_streetwear_shoes_047.png,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_047.png,streetwear,streetwear,formal,formal,0.583841562,0.154833645,0.429007918,0.538125634,FALSE,FALSE,FALSE,TRUE,0,0,1,1,add_second_label,"Basketball-style sneaker. Streetwear, but also has clear sporty/athletic influence."
C_low,formal + streetwear,split_style_train,train,shoes_streetwear_shoes_006.png,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_006.png,streetwear,streetwear,formal,formal,0.590803981,0.292298257,0.298505723,0.526270986,FALSE,FALSE,FALSE,TRUE,0,0,1,1,add_second_label,Jordan-style sneaker. Streetwear and sporty both make sense.
C_low,formal + streetwear,style_extra,style_extra,streetwear_pants_extra_011.png,..\dataset\style_extra\streetwear\pants\streetwear_pants_extra_011.png,streetwear,streetwear,formal,formal,0.594081163,0.231842667,0.362238497,0.520739317,FALSE,FALSE,FALSE,TRUE,0,0,0,1,keep_single_label,"Casual long shorts/jorts. Streetwear, not formal."
C_low,formal + streetwear,style_extra,style_extra,formal_pants_extra_008.png,..\dataset\style_extra\formal\pants\formal_pants_extra_008.png,formal,formal,streetwear,streetwear,0.596647739,0.282416254,0.314231485,0.516428351,FALSE,FALSE,FALSE,TRUE,1,0,0,0,keep_single_label,Dress trousers with formal shoes. Clearly formal.
C_low,gothic + sporty,split_style_train,train,jacket_gothic_jacket_021.png,..\dataset\split_style\train\gothic\jacket_gothic_jacket_021.png,gothic,gothic,sporty,sporty,0.447986782,0.228697255,0.219289526,0.802991569,FALSE,FALSE,FALSE,TRUE,1,1,0,0,add_second_label,"Gothic coat, but the structured long coat shape also has a formal/Victorian feel. Not sporty."
C_low,gothic + sporty,split_style_train,train,shoes_sporty_shoes_018.png,..\dataset\split_style\train\sporty\shoes_sporty_shoes_018.png,sporty,sporty,gothic,gothic,0.511819303,0.244296461,0.267522842,0.669783592,FALSE,FALSE,FALSE,TRUE,0,0,1,0,keep_single_label,Black running/performance shoe. The black color alone does not make it gothic.
C_low,gothic + sporty,split_style_train,train,tshirt_gothic_tshirt_007.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_007.png,gothic,gothic,sporty,sporty,0.525767207,0.246841356,0.278925851,0.642896712,FALSE,FALSE,FALSE,TRUE,0,1,0,0,keep_single_label,"Graphic black tee, but not sporty. I would keep the original gothic label."
C_low,gothic + sporty,split_style_train,train,jacket_gothic_jacket_022.png,..\dataset\split_style\train\gothic\jacket_gothic_jacket_022.png,gothic,gothic,sporty,sporty,0.559159219,0.322257251,0.236901969,0.581321001,FALSE,FALSE,FALSE,TRUE,1,1,0,0,add_second_label,"Long structured black coat. Gothic, but also clearly formal/elegant. Not sporty."
C_low,gothic + streetwear,style_extra,style_extra,streetwear_shoes_extra_003.png,..\dataset\style_extra\streetwear\shoes\streetwear_shoes_extra_003.png,streetwear,streetwear,gothic,gothic,0.480302483,0.265399754,0.214902729,0.73333919,FALSE,FALSE,FALSE,TRUE,0,0,0,1,keep_single_label,"Black Converse-style shoes. Streetwear/casual, not gothic enough by themselves."
C_low,gothic + streetwear,split_style_train,train,tshirt_gothic_tshirt_009.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_009.png,gothic,gothic,streetwear,streetwear,0.515889525,0.300134718,0.215754807,0.661862612,FALSE,FALSE,FALSE,TRUE,0,1,0,1,add_second_label,"Gothic graphic tee, but also works as streetwear because it is a black graphic t-shirt."
C_low,gothic + streetwear,split_style_train,train,tshirt_streetwear_tshirt_005.png,..\dataset\split_style\train\streetwear\tshirt_streetwear_tshirt_005.png,streetwear,streetwear,gothic,gothic,0.541099131,0.172032699,0.369066432,0.614152789,FALSE,FALSE,FALSE,TRUE,0,1,0,1,add_second_label,"Metallica black graphic tee fits streetwear, but also clearly connects to gothic/metal styling."
C_low,sporty + streetwear,style_extra,style_extra,streetwear_pants_extra_012.png,..\dataset\style_extra\streetwear\pants\streetwear_pants_extra_012.png,streetwear,streetwear,sporty,sporty,0.486024112,0.223302662,0.262721449,0.721497059,FALSE,FALSE,FALSE,TRUE,0,0,0,1,keep_single_label,Baggy green pants are streetwear. Not sporty enough by themselves.
C_low,sporty + streetwear,split_style_train,train,shoes_streetwear_shoes_028.png,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_028.png,streetwear,streetwear,sporty,sporty,0.514277995,0.286804408,0.227473587,0.664991379,FALSE,FALSE,FALSE,TRUE,0,0,1,1,add_second_label,"Basketball-style sneaker. Strong streetwear item, but athletic/sporty influence is also valid."
C_low,sporty + streetwear,split_style_train,train,shoes_streetwear_shoes_033.png,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_033.png,streetwear,streetwear,sporty,sporty,0.528841734,0.305483401,0.223358333,0.637066007,FALSE,FALSE,FALSE,TRUE,0,0,1,1,add_second_label,Nike basketball-style sneaker. Streetwear and sporty both make sense.
C_low,sporty + streetwear,split_style_train,train,jacket_streetwear_jacket_012.png,..\dataset\split_style\train\streetwear\jacket_streetwear_jacket_012.png,streetwear,streetwear,sporty,sporty,0.530992568,0.214358702,0.316633865,0.633007228,FALSE,FALSE,FALSE,TRUE,0,0,1,1,add_second_label,"Black track/bomber-style jacket. Streetwear, but also sporty because of the athletic jacket shape."
C_low,sporty + streetwear,split_style_train,train,jacket_sporty_jacket_013.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_013.png,sporty,sporty,streetwear,streetwear,0.535000324,0.263498187,0.271502137,0.625487924,FALSE,FALSE,FALSE,TRUE,0,0,1,1,add_second_label,"Sporty windbreaker, but it can also fit streetwear styling."
C_low,sporty + streetwear,style_extra,style_extra,sporty_jacket_extra_004.png,..\dataset\style_extra\sporty\jacket\sporty_jacket_extra_004.png,sporty,sporty,streetwear,streetwear,0.569364965,0.194948718,0.374416247,0.563233674,FALSE,FALSE,FALSE,TRUE,0,0,1,1,add_second_label,"Track jacket is clearly sporty, but also common in streetwear outfits."
C_low,sporty + streetwear,split_style_train,train,shoes_streetwear_shoes_042.png,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_042.png,streetwear,streetwear,sporty,sporty,0.575405896,0.243813619,0.331592277,0.552679658,FALSE,FALSE,FALSE,TRUE,0,0,1,1,add_second_label,"Technical sneaker with sporty features, but also works as streetwear/fashion sneaker."
C_low,sporty + streetwear,style_extra,style_extra,streetwear_tshirt_extra_003.png,..\dataset\style_extra\streetwear\tshirt\streetwear_tshirt_extra_003.png,streetwear,streetwear,sporty,sporty,0.579462111,0.323120713,0.256341398,0.545654953,FALSE,FALSE,FALSE,TRUE,0,0,0,1,keep_single_label,"Graphic casual t-shirt. Streetwear, not sporty enough."
C_low,sporty + streetwear,style_extra,style_extra,streetwear_pants_extra_008.png,..\dataset\style_extra\streetwear\pants\streetwear_pants_extra_008.png,streetwear,streetwear,sporty,sporty,0.597794473,0.272243828,0.325550646,0.514508247,FALSE,FALSE,FALSE,TRUE,0,0,0,1,keep_single_label,"Baggy cargo-style pants. Strong streetwear, not clearly sporty."
