review_priority,review_pair,source,split,filename,image_path,true_style,predicted_style,second_style,suggested_second_label,top_confidence,second_confidence,confidence_margin,loss,wrong_prediction,high_loss,low_margin,low_confidence,manual_formal,manual_gothic,manual_sporty,manual_streetwear,review_decision,manual_notes
C_low,formal + streetwear,split_style_train,train,shoes_streetwear_shoes_006.png,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_006.png,streetwear,streetwear,formal,formal,0.5908039808273315,0.29229825735092163,0.2985057234764099,0.5262709856033325,False,False,False,True,0,0,0,1,,
C_low,formal + streetwear,style_extra,style_extra,streetwear_pants_extra_011.png,..\dataset\style_extra\streetwear\pants\streetwear_pants_extra_011.png,streetwear,streetwear,formal,formal,0.5940811634063721,0.23184266686439514,0.36223849654197693,0.5207393169403076,False,False,False,True,0,0,0,1,,
C_low,formal + streetwear,style_extra,style_extra,formal_pants_extra_008.png,..\dataset\style_extra\formal\pants\formal_pants_extra_008.png,formal,formal,streetwear,streetwear,0.5966477394104004,0.2824162542819977,0.3142314851284027,0.5164283514022827,False,False,False,True,1,0,0,0,,
C_low,gothic + sporty,split_style_train,train,jacket_gothic_jacket_021.png,..\dataset\split_style\train\gothic\jacket_gothic_jacket_021.png,gothic,gothic,sporty,sporty,0.44798678159713745,0.2286972552537918,0.21928952634334564,0.8029915690422058,False,False,False,True,0,1,0,0,,
C_low,gothic + sporty,split_style_train,train,shoes_sporty_shoes_018.png,..\dataset\split_style\train\sporty\shoes_sporty_shoes_018.png,sporty,sporty,gothic,gothic,0.5118193030357361,0.24429646134376526,0.2675228416919708,0.6697835922241211,False,False,False,True,0,0,1,0,,
C_low,gothic + sporty,split_style_train,train,tshirt_gothic_tshirt_007.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_007.png,gothic,gothic,sporty,sporty,0.5257672071456909,0.24684135615825653,0.2789258509874344,0.6428967118263245,False,False,False,True,0,1,0,0,,
C_low,gothic + sporty,split_style_train,train,jacket_gothic_jacket_022.png,..\dataset\split_style\train\gothic\jacket_gothic_jacket_022.png,gothic,gothic,sporty,sporty,0.5591592192649841,0.32225725054740906,0.23690196871757507,0.5813210010528564,False,False,False,True,0,1,0,0,,
C_low,gothic + streetwear,style_extra,style_extra,streetwear_shoes_extra_003.png,..\dataset\style_extra\streetwear\shoes\streetwear_shoes_extra_003.png,streetwear,streetwear,gothic,gothic,0.48030248284339905,0.2653997540473938,0.21490272879600525,0.7333391904830933,False,False,False,True,0,0,0,1,,
C_low,gothic + streetwear,split_style_train,train,tshirt_gothic_tshirt_009.png,..\dataset\split_style\train\gothic\tshirt_gothic_tshirt_009.png,gothic,gothic,streetwear,streetwear,0.5158895254135132,0.30013471841812134,0.21575480699539185,0.6618626117706299,False,False,False,True,0,1,0,0,,
C_low,gothic + streetwear,split_style_train,train,tshirt_streetwear_tshirt_005.png,..\dataset\split_style\train\streetwear\tshirt_streetwear_tshirt_005.png,streetwear,streetwear,gothic,gothic,0.5410991311073303,0.1720326989889145,0.36906643211841583,0.6141527891159058,False,False,False,True,0,0,0,1,,
C_low,sporty + streetwear,style_extra,style_extra,streetwear_pants_extra_012.png,..\dataset\style_extra\streetwear\pants\streetwear_pants_extra_012.png,streetwear,streetwear,sporty,sporty,0.4860241115093231,0.2233026623725891,0.262721449136734,0.7214970588684082,False,False,False,True,0,0,0,1,,
C_low,sporty + streetwear,split_style_train,train,shoes_streetwear_shoes_028.png,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_028.png,streetwear,streetwear,sporty,sporty,0.514277994632721,0.2868044078350067,0.22747358679771423,0.6649913787841797,False,False,False,True,0,0,0,1,,
C_low,sporty + streetwear,split_style_train,train,shoes_streetwear_shoes_033.png,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_033.png,streetwear,streetwear,sporty,sporty,0.5288417339324951,0.3054834008216858,0.22335833311080933,0.6370660066604614,False,False,False,True,0,0,0,1,,
C_low,sporty + streetwear,split_style_train,train,jacket_streetwear_jacket_012.png,..\dataset\split_style\train\streetwear\jacket_streetwear_jacket_012.png,streetwear,streetwear,sporty,sporty,0.5309925675392151,0.21435870230197906,0.316633865237236,0.6330072283744812,False,False,False,True,0,0,0,1,,
C_low,sporty + streetwear,split_style_train,train,jacket_sporty_jacket_013.png,..\dataset\split_style\train\sporty\jacket_sporty_jacket_013.png,sporty,sporty,streetwear,streetwear,0.5350003242492676,0.2634981870651245,0.27150213718414307,0.6254879236221313,False,False,False,True,0,0,1,0,,
C_low,sporty + streetwear,style_extra,style_extra,sporty_jacket_extra_004.png,..\dataset\style_extra\sporty\jacket\sporty_jacket_extra_004.png,sporty,sporty,streetwear,streetwear,0.5693649649620056,0.1949487179517746,0.374416247010231,0.5632336735725403,False,False,False,True,0,0,1,0,,
C_low,sporty + streetwear,split_style_train,train,shoes_streetwear_shoes_042.png,..\dataset\split_style\train\streetwear\shoes_streetwear_shoes_042.png,streetwear,streetwear,sporty,sporty,0.5754058957099915,0.243813619017601,0.33159227669239044,0.5526796579360962,False,False,False,True,0,0,0,1,,
C_low,sporty + streetwear,style_extra,style_extra,streetwear_tshirt_extra_003.png,..\dataset\style_extra\streetwear\tshirt\streetwear_tshirt_extra_003.png,streetwear,streetwear,sporty,sporty,0.5794621109962463,0.32312071323394775,0.2563413977622986,0.5456549525260925,False,False,False,True,0,0,0,1,,
C_low,sporty + streetwear,style_extra,style_extra,streetwear_pants_extra_008.png,..\dataset\style_extra\streetwear\pants\streetwear_pants_extra_008.png,streetwear,streetwear,sporty,sporty,0.5977944731712341,0.27224382758140564,0.3255506455898285,0.5145082473754883,False,False,False,True,0,0,0,1,,
